,strain,D12,D3,plate,well,col,row,replicate,estradiol,auc,dgr
1693,BY4741,pdz1,pdz1,18,F2,2,F,2,0,4.169499999999999,0.0040000000000000036
1694,BY4741,pdz1,pdz1,18,F3,3,F,3,0,3.988999999999999,0.0040000000000000036
1695,BY4741,pdz1,pdz1,18,F4,4,F,1,5,5.704000000000001,0.0040000000000000036
1696,BY4741,pdz1,pdz1,18,F5,5,F,2,5,4.3145,0.0040000000000000036
1697,BY4741,pdz1,pdz1,18,F6,6,F,3,5,4.253499999999999,0.0040000000000000036
1698,BY4741,pdz1,pdz1,18,F7,7,F,1,10,5.233499999999999,0.008000000000000007
1699,BY4741,pdz1,pdz1,18,F8,8,F,2,10,4.323499999999999,0.0040000000000000036
1700,BY4741,pdz1,pdz1,18,F9,9,F,3,10,4.150999999999999,0.0040000000000000036
1701,BY4741,pdz1,pdz1,18,F10,10,F,1,20,5.0145,0.008000000000000007
1702,BY4741,pdz1,pdz1,18,F11,11,F,2,20,3.9974999999999996,0.0040000000000000036
1703,BY4741,pdz1,pdz1,18,F12,12,F,3,20,4.175,0.0040000000000000036
1704,BY4741,pdz1,pdz3,18,G1,1,G,1,0,4.2909999999999995,0.0040000000000000036
1705,BY4741,pdz1,pdz3,18,G2,2,G,2,0,6.173499999999999,0.0040000000000000036
1706,BY4741,pdz1,pdz3,18,G3,3,G,3,0,5.0905,0.008000000000000007
1707,BY4741,pdz1,pdz3,18,G4,4,G,1,5,4.990999999999999,0.0040000000000000036
1708,BY4741,pdz1,pdz3,18,G5,5,G,2,5,6.3605,0.0040000000000000036
1709,BY4741,pdz1,pdz3,18,G6,6,G,3,5,5.438499999999999,0.0040000000000000036
1710,BY4741,pdz1,pdz3,18,G7,7,G,1,10,4.177,0.0040000000000000036
1711,BY4741,pdz1,pdz3,18,G8,8,G,2,10,6.735,0.008000000000000007
1712,BY4741,pdz1,pdz3,18,G9,9,G,3,10,4.805,0.0040000000000000036
1713,BY4741,pdz1,pdz3,18,G10,10,G,1,20,4.074,0.016000000000000014
1714,BY4741,pdz1,pdz3,18,G11,11,G,2,20,6.567,0.0040000000000000036
1715,BY4741,pdz1,pdz3,18,G12,12,G,3,20,5.848499999999999,0.0040000000000000036
1716,BY4741,pdz3,pdz3,18,H1,1,H,1,0,5.664499999999999,0.01200000000000001
1717,BY4741,pdz3,pdz3,18,H2,2,H,2,0,8.549,0.008000000000000007
1718,BY4741,pdz3,pdz3,18,H3,3,H,3,0,9.549999999999997,0.020000000000000018
1719,BY4741,pdz3,pdz3,18,H4,4,H,1,5,6.979,0.01200000000000001
1720,BY4741,pdz3,pdz3,18,H5,5,H,2,5,9.4595,0.01200000000000001
1721,BY4741,pdz3,pdz3,18,H6,6,H,3,5,9.967999999999998,0.028000000000000025
1722,BY4741,pdz3,pdz3,18,H7,7,H,1,10,6.6145,0.016000000000000014
1723,BY4741,pdz3,pdz3,18,H8,8,H,2,10,8.0695,0.008000000000000007
1724,BY4741,pdz3,pdz3,18,H9,9,H,3,10,7.7945,0.020000000000000018
1725,BY4741,pdz3,pdz3,18,H10,10,H,1,20,4.791499999999999,0.0040000000000000036
1726,BY4741,pdz3,pdz3,18,H11,11,H,2,20,7.559000000000001,0.01200000000000001
1727,BY4741,pdz3,pdz3,18,H12,12,H,3,20,7.628,0.016000000000000014
1728,BY4741,pdz1,sh32,19,A1,1,A,1,0,2.942,0.0040000000000000036
1729,BY4741,pdz1,sh32,19,A2,2,A,2,0,15.903999999999998,0.05600000000000005
1730,BY4741,pdz1,sh32,19,A3,3,A,3,0,3.0355,0.0040000000000000036
1731,BY4741,pdz1,sh32,19,A4,4,A,1,5,5.092499999999999,0.0040000000000000036
1732,BY4741,pdz1,sh32,19,A5,5,A,2,5,4.568,0.0040000000000000036
1733,BY4741,pdz1,sh32,19,A6,6,A,3,5,2.8925000000000005,0.0040000000000000036
1734,BY4741,pdz1,sh32,19,A7,7,A,1,10,2.9615,0.0040000000000000036
1735,BY4741,pdz1,sh32,19,A8,8,A,2,10,2.8625000000000003,0.0040000000000000036
1736,BY4741,pdz1,sh32,19,A9,9,A,3,10,3.5380000000000007,0.0040000000000000036
1737,BY4741,pdz1,sh32,19,A10,10,A,1,20,4.279,0.0040000000000000036
1738,BY4741,pdz1,sh32,19,A11,11,A,2,20,2.624,0.0040000000000000036
1739,BY4741,pdz1,sh32,19,A12,12,A,3,20,3.1585,0.0040000000000000036
1740,BY4741,sh32,pdz1,19,B1,1,B,1,0,5.470499999999999,0.0040000000000000036
1741,BY4741,sh32,pdz1,19,B2,2,B,2,0,2.889500000000001,0.0040000000000000036
1742,BY4741,sh32,pdz1,19,B3,3,B,3,0,2.144,0.0040000000000000036
1743,BY4741,sh32,pdz1,19,B4,4,B,1,5,5.935500000000001,0.008000000000000007
1744,BY4741,sh32,pdz1,19,B5,5,B,2,5,4.766,0.008000000000000007
1745,BY4741,sh32,pdz1,19,B6,6,B,3,5,2.8270000000000004,0.0040000000000000036
1746,BY4741,sh32,pdz1,19,B7,7,B,1,10,2.8345000000000002,0.0040000000000000036
1747,BY4741,sh32,pdz1,19,B8,8,B,2,10,3.2815000000000003,0.0040000000000000036
1748,BY4741,sh32,pdz1,19,B9,9,B,3,10,3.2095000000000002,0.0040000000000000036
1749,BY4741,sh32,pdz1,19,B10,10,B,1,20,3.4370000000000003,0.0040000000000000036
1750,BY4741,sh32,pdz1,19,B11,11,B,2,20,2.810500000000001,0.0040000000000000036
1751,BY4741,sh32,pdz1,19,B12,12,B,3,20,3.5890000000000004,0.0040000000000000036
1752,BY4741,empty,empty,19,C1,1,C,1,0,2.733500000000001,0.0040000000000000036
1753,BY4741,empty,empty,19,C2,2,C,2,0,2.5780000000000003,0.0040000000000000036
1754,BY4741,empty,empty,19,C3,3,C,3,0,2.3970000000000002,0.0040000000000000036
1755,BY4741,empty,empty,19,C4,4,C,1,5,4.6034999999999995,0.008000000000000007
1756,BY4741,empty,empty,19,C5,5,C,2,5,3.8184999999999993,0.0040000000000000036
1757,BY4741,empty,empty,19,C6,6,C,3,5,2.5315000000000003,0.0040000000000000036
1758,BY4741,empty,empty,19,C7,7,C,1,10,2.9320000000000004,0.0040000000000000036
1759,BY4741,empty,empty,19,C8,8,C,2,10,3.1485000000000003,0.0040000000000000036
1760,BY4741,empty,empty,19,C9,9,C,3,10,2.4535000000000005,0.0040000000000000036
1761,BY4741,empty,empty,19,C10,10,C,1,20,4.192500000000001,0.0040000000000000036
1762,BY4741,empty,empty,19,C11,11,C,2,20,3.847000000000001,0.008000000000000007
1763,BY4741,empty,empty,19,C12,12,C,3,20,3.492000000000001,0.0040000000000000036
